Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,7,28,4,905,905,1111,1125,US,243,,126,140,,-14,0,CLE,TPA,927,,,0,,0,,,,,
1988,7,9,6,1250,1245,1546,1535,NW,882,,116,110,,11,5,MEM,TPA,656,,,0,,0,,,,,
1988,9,10,6,1215,1215,1331,1334,EA,556,,76,79,,-3,0,ATL,RDU,356,,,0,,0,,,,,
1988,10,31,1,718,720,841,844,US,366,,83,84,,-3,-2,CVG,PHL,507,,,0,,0,,,,,
1988,7,10,7,1235,1225,1950,1948,UA,758,,255,263,,2,10,SFO,DTW,2079,,,0,,0,,,,,
1988,8,21,7,859,900,1036,1034,UA,650,,97,94,,2,-1,ICT,ORD,588,,,0,,0,,,,,
1988,11,14,1,1117,1120,1220,1219,US,407,,63,59,,1,-3,BUF,EWR,282,,,0,,0,,,,,
1988,6,24,5,2050,2050,2145,2146,TW,558,,55,56,,-1,0,STL,MLI,187,,,0,,0,,,,,
1988,6,16,4,820,820,944,934,EA,143,,84,74,,10,0,PVD,DCA,357,,,0,,0,,,,,
1988,8,25,4,1214,1215,1415,1417,CO,529,,181,182,,-2,-1,DCA,IAH,1208,,,0,,0,,,,,
1988,11,3,4,,850,,945,HP,1084,,,55,,,,PHX,GCN,174,,,1,,0,,,,,
1988,7,15,5,655,655,740,742,DL,1177,,45,47,,-2,0,AGS,ATL,143,,,0,,0,,,,,
1988,3,12,6,2335,1950,215,2243,CO,471,,160,173,,212,225,EWR,MCO,938,,,0,,0,,,,,
1988,9,28,3,628,630,753,820,PA (1),225,,85,110,,-27,-2,DTW,JFK,508,,,0,,0,,,,,
1988,8,26,5,845,845,1026,1030,CO,1204,,101,105,,-4,0,DEN,ELP,563,,,0,,0,,,,,
1988,7,21,4,1455,1500,1528,1535,NW,133,,33,35,,-7,-5,MSP,RST,76,,,0,,0,,,,,
1988,8,21,7,1444,1435,1707,1705,DL,1108,,143,150,,2,9,MCO,EWR,938,,,0,,0,,,,,
1988,1,28,4,645,645,746,745,PA (1),240,,61,60,,1,0,DCA,LGA,214,,,0,,0,,,,,
1988,11,11,5,835,835,1041,1035,DL,716,,126,120,,6,0,ATL,LGA,761,,,0,,0,,,,,
1988,8,28,7,1330,1330,1506,1517,DL,476,,96,107,,-11,0,ATL,DTW,594,,,0,,0,,,,,
1988,11,7,1,1600,1600,1910,1900,PA (1),91,,370,360,,10,0,JFK,LAX,2475,,,0,,0,,,,,
1988,8,30,2,2004,2006,2302,2306,AA,486,,118,120,,-4,-2,DFW,SDF,733,,,0,,0,,,,,
1988,7,31,7,1959,1945,2059,2035,US,369,,60,50,,24,14,PHL,ORF,211,,,0,,0,,,,,
1988,6,5,7,1710,1645,1832,1757,PA (1),151,,82,72,,35,25,LAX,SFO,337,,,0,,0,,,,,
1988,3,6,7,1433,1430,1543,1539,PI,72,,70,69,,4,3,CLT,DCA,331,,,0,,0,,,,,
1988,7,18,1,820,816,903,910,DL,353,,43,54,,-7,4,DFW,AUS,190,,,0,,0,,,,,
1988,9,4,7,904,905,1528,1514,AA,102,,264,249,,14,-1,SJC,ORD,1829,,,0,,0,,,,,
1988,4,8,5,1114,1100,1218,1200,US,76,,64,60,,18,14,CMH,DCA,322,,,0,,0,,,,,
1988,5,7,6,1800,1800,2001,1918,NW,194,,121,78,,43,0,MSP,ORD,334,,,0,,0,,,,,
1988,11,24,4,1312,1314,1340,1349,PI,1839,,28,35,,-9,-2,CLT,GSO,83,,,0,,0,,,,,
1988,10,31,1,1114,1115,1700,1654,CO,196,,226,219,,6,-1,DEN,LGA,1619,,,0,,0,,,,,
1988,11,30,3,1150,1140,1517,1526,CO,576,,147,166,,-9,10,MSY,EWR,1167,,,0,,0,,,,,
1988,8,23,2,1259,1300,1610,1616,TW,492,,131,136,,-6,-1,ABQ,STL,934,,,0,,0,,,,,
1988,6,8,3,1048,1052,1333,1325,UA,634,,105,93,,8,-4,DEN,TUL,541,,,0,,0,,,,,
1988,7,25,1,1459,1505,1819,1815,CO,408,,140,130,,4,-6,SCK,DEN,902,,,0,,0,,,,,
1988,11,5,6,1435,1435,1532,1535,WN,616,,57,60,,-3,0,MSY,BHM,321,,,0,,0,,,,,
1988,6,5,7,1642,1644,1839,1834,AA,1081,,117,110,,5,-2,BOS,RDU,612,,,0,,0,,,,,
1988,12,31,6,1133,1125,1130,1125,WN,866,,57,60,,5,8,LBB,ABQ,289,,,0,,0,,,,,
1988,6,1,3,857,855,1010,1001,US,462,,73,66,,9,2,PIT,ALB,367,,,0,,0,,,,,
1988,1,16,6,1511,1455,1618,1612,PS,1828,,67,77,,6,16,RNO,LAX,390,,,0,,0,,,,,
1988,11,25,5,1000,1000,1105,1108,EA,1431,,65,68,,-3,0,LGA,DCA,214,,,0,,0,,,,,
1988,8,8,1,1250,1250,1626,1612,NW,872,,156,142,,14,0,MEM,PHL,874,,,0,,0,,,,,
1988,7,4,1,1630,1630,1704,1715,US,1835,,34,45,,-11,0,LAX,SAN,109,,,0,,0,,,,,
1988,1,15,5,1930,1930,2102,2045,CO,1245,,92,75,,17,0,SJC,LAX,308,,,0,,0,,,,,
1988,4,17,7,1730,1730,1740,1738,NW,444,,70,68,,2,0,DTW,GRB,288,,,0,,0,,,,,
1988,3,16,3,1051,1051,1140,1136,PI,810,,49,45,,4,0,CLT,ROA,155,,,0,,0,,,,,
1988,8,8,1,647,639,941,933,UA,680,,114,114,,8,8,RNO,DEN,804,,,0,,0,,,,,
1988,7,20,3,2219,2215,616,617,TW,702,,297,302,,-1,4,LAX,JFK,2475,,,0,,0,,,,,
1988,1,1,5,700,700,813,824,EA,81,,73,84,,-11,0,TPA,ATL,406,,,0,,0,,,,,
1988,12,5,1,1530,1530,1618,1615,WN,82,,48,45,,3,0,DAL,OKC,181,,,0,,0,,,,,
1988,2,5,5,1500,1455,1608,1555,CO,195,,68,60,,13,5,HOU,MSY,303,,,0,,0,,,,,
1988,8,21,7,1458,1450,1559,1602,US,1703,,61,72,,-3,8,LAX,OAK,337,,,0,,0,,,,,
1988,8,14,7,1855,1855,1850,1850,NW,886,,55,55,,0,0,CHA,MEM,271,,,0,,0,,,,,
1988,1,16,6,658,658,1007,1000,DL,332,,129,122,,7,0,DFW,TPA,929,,,0,,0,,,,,
1988,5,10,2,1100,1100,1210,1210,US,326,,70,70,,0,0,CLT,PIT,366,,,0,,0,,,,,
1988,7,1,5,1856,1856,2056,2100,EA,188,,120,124,,-4,0,TPA,DCA,814,,,0,,0,,,,,
1988,7,4,1,1518,1515,1536,1532,US,409,,18,17,,4,3,ELM,ITH,32,,,0,,0,,,,,
1988,12,5,1,944,945,1020,1019,TW,312,,36,34,,1,-1,SNA,SAN,76,,,0,,0,,,,,
1988,2,4,4,1905,1900,2140,2139,CO,486,,95,99,,1,5,LAS,DEN,629,,,0,,0,,,,,
1988,3,13,7,800,800,903,853,US,649,,63,53,,10,0,BGM,PIT,251,,,0,,0,,,,,
1988,12,31,6,1210,1210,1314,1311,NW,362,,64,61,,3,0,DTW,BUF,240,,,0,,0,,,,,
1988,7,25,1,821,820,1024,1026,UA,566,,123,126,,-2,1,DFW,ORD,802,,,0,,0,,,,,
1988,1,4,1,656,657,852,901,TW,676,,116,124,,-9,-1,SAT,STL,786,,,0,,0,,,,,
1988,11,20,7,1602,1600,1800,1727,AA,179,,178,147,,33,2,LGA,ORD,733,,,0,,0,,,,,
1988,8,5,5,1058,1059,1353,1352,TW,410,,115,113,,1,-1,STL,DCA,719,,,0,,0,,,,,
1988,3,11,5,800,800,839,837,DL,1093,,39,37,,2,0,CHA,ATL,106,,,0,,0,,,,,
1988,1,25,1,1814,1815,1846,1848,PI,794,,32,33,,-2,-1,GSP,CLT,75,,,0,,0,,,,,
1988,6,23,4,846,805,1155,1123,TW,468,,129,138,,32,41,STL,LGA,887,,,0,,0,,,,,
1988,11,18,5,1508,1508,1608,1605,DL,1050,,60,57,,3,0,DFW,IAH,224,,,0,,0,,,,,
1988,11,23,3,555,555,641,640,DL,572,,46,45,,1,0,SHV,BTR,206,,,0,,0,,,,,
1988,9,22,4,135,135,531,536,DL,1647,,176,181,,-5,0,ANC,SEA,1449,,,0,,0,,,,,
1988,12,18,7,1331,1330,1513,1510,AA,1192,,102,100,,3,1,BNA,DSM,529,,,0,,0,,,,,
1988,8,30,2,2030,2030,2336,2327,DL,189,,186,177,,9,0,BOS,FLL,1237,,,0,,0,,,,,
1988,2,19,5,1534,1530,1611,1620,WN,802,,97,110,,-9,4,ABQ,SAN,628,,,0,,0,,,,,
1988,5,25,3,945,945,1057,1043,AA,1023,,72,58,,14,0,IND,ORD,177,,,0,,0,,,,,
1988,12,15,4,1405,1400,1559,1545,PA (1),570,,114,105,,14,5,CVG,JFK,589,,,0,,0,,,,,
1988,7,14,4,1055,958,1129,1033,PI,489,,34,35,,56,57,CLT,CAE,88,,,0,,0,,,,,
1988,2,18,4,640,640,825,846,AA,2054,,105,126,,-21,0,SEA,SJC,697,,,0,,0,,,,,
1988,1,25,1,635,635,745,737,US,247,,70,62,,8,0,SYR,DCA,298,,,0,,0,,,,,
1988,10,12,3,623,600,901,836,DL,1894,,98,96,,25,23,OAK,SLC,588,,,0,,0,,,,,
1988,9,27,2,651,650,803,802,US,2659,,72,72,,1,1,BUR,SMF,358,,,0,,0,,,,,
1988,5,1,7,805,805,1353,1355,AA,506,,228,230,,-2,0,SEA,DFW,1660,,,0,,0,,,,,
1988,2,12,5,920,750,1028,850,NW,1400,,68,60,,98,90,MSP,ATW,236,,,0,,0,,,,,
1988,8,13,6,2008,1955,2320,2258,AA,685,,132,123,,22,13,DFW,ATL,732,,,0,,0,,,,,
1988,11,8,2,1333,1333,1431,1425,DL,879,,58,52,,6,0,ATL,SAV,215,,,0,,0,,,,,
1988,7,27,3,1834,1834,1917,1913,EA,663,,43,39,,4,0,GSP,SAV,200,,,0,,0,,,,,
1988,6,16,4,1630,1625,1749,1750,PI,121,,79,85,,-1,5,CLT,CLE,430,,,0,,0,,,,,
1988,12,21,3,633,635,827,832,UA,322,,54,57,,-5,-2,ORD,IND,177,,,0,,0,,,,,
1988,9,11,7,1457,1459,1604,1605,US,188,,67,66,,-1,-2,DCA,CLE,310,,,0,,0,,,,,
1988,1,3,7,1315,1305,1849,1838,NW,552,,214,213,,11,10,LAX,MEM,1619,,,0,,0,,,,,
1988,7,23,6,818,801,912,856,PI,286,,114,115,,16,17,CLT,ORD,599,,,0,,0,,,,,
1988,11,30,3,1045,1045,1124,1124,NW,366,,39,39,,0,0,MBS,DTW,98,,,0,,0,,,,,
1988,6,23,4,1017,1015,1402,1401,AA,625,,225,226,,1,2,JFK,STT,1623,,,0,,0,,,,,
1988,10,20,4,610,610,655,700,HP,571,,45,50,,-5,0,ONT,LAS,197,,,0,,0,,,,,
1988,3,11,5,1229,1230,1401,1354,TW,87,,152,144,,7,-1,TPA,STL,869,,,0,,0,,,,,
1988,6,17,5,1547,1550,2149,2200,CO,68,,242,250,,-11,-3,DEN,BOS,1754,,,0,,0,,,,,
1988,3,20,7,1308,1300,1424,1416,US,206,,76,76,,8,8,PIT,BTV,454,,,0,,0,,,,,
1988,9,25,7,1449,1451,1615,1610,TW,264,,86,79,,5,-2,OKC,STL,462,,,0,,0,,,,,
1988,6,5,7,807,809,946,1016,AA,893,,159,187,,-30,-2,IAD,DFW,1172,,,0,,0,,,,,
1988,1,28,4,1245,1245,1323,1325,WN,711,,158,160,,-2,0,SAT,LAS,1069,,,0,,0,,,,,
1988,11,16,3,609,605,830,810,UA,746,,81,65,,20,4,ORD,CLE,316,,,0,,0,,,,,
1988,12,23,5,2000,2000,2205,2215,HP,1274,,65,75,,-10,0,LAX,PHX,370,,,0,,0,,,,,
1988,4,26,2,1230,1230,1336,1335,PA (1),532,,66,65,,1,0,LGA,BOS,185,,,0,,0,,,,,
1988,5,24,2,1530,1530,1634,1640,AS,715,,64,70,,-6,0,BUR,OAK,325,,,0,,0,,,,,
1988,10,17,1,1325,1325,1516,1522,CO,1076,,111,117,,-6,0,IAH,MCI,643,,,0,,0,,,,,
1988,10,26,3,1022,1000,1114,1050,WN,156,,52,50,,24,22,HRL,SAT,233,,,0,,0,,,,,
1988,12,29,4,730,730,817,816,EA,534,,47,46,,1,0,GSP,ATL,153,,,0,,0,,,,,
1988,2,3,3,806,800,942,920,DL,338,,96,80,,22,6,TPA,ATL,406,,,0,,0,,,,,
1988,8,18,4,650,650,805,800,CO,677,,75,70,,5,0,BUF,EWR,282,,,0,,0,,,,,
1988,5,22,7,903,905,1113,1130,NW,991,,250,265,,-17,-2,MEM,SEA,1870,,,0,,0,,,,,
1988,11,4,5,1501,1455,1551,1547,US,2905,,50,52,,4,6,LAX,FAT,209,,,0,,0,,,,,
1988,6,26,7,1845,1835,2015,2022,AA,575,,210,227,,-7,10,DFW,SJC,1438,,,0,,0,,,,,
1988,10,5,3,1021,1020,1145,1132,PI,1239,,84,72,,13,1,DCA,CLT,331,,,0,,0,,,,,
1988,4,24,7,1805,1805,1902,1907,DL,1805,,57,62,,-5,0,BZN,SLC,347,,,0,,0,,,,,
1988,8,12,5,1337,1330,1934,1942,CO,1614,,237,252,,-8,7,DEN,BOS,1754,,,0,,0,,,,,
1988,7,27,3,937,937,1057,1110,TW,355,,140,153,,-13,0,BDL,STL,957,,,0,,0,,,,,
1988,1,18,1,,1615,,1702,NW,633,,,47,,,,MEM,LIT,129,,,1,,0,,,,,
1988,11,25,5,1733,1734,1802,1758,UA,1106,,29,24,,4,-1,SRQ,TPA,40,,,0,,0,,,,,
1988,1,15,5,1344,1345,1620,1627,PI,776,,96,102,,-7,-1,ORD,RIC,642,,,0,,0,,,,,
1988,2,21,7,1346,1345,1620,1601,UA,750,,154,136,,19,1,IAH,ORD,925,,,0,,0,,,,,
1988,7,29,5,2218,2218,2301,2305,DL,670,,43,47,,-4,0,BOS,BGR,201,,,0,,0,,,,,
1988,9,14,3,846,840,943,934,US,363,,57,54,,9,6,PHL,ORF,211,,,0,,0,,,,,
1988,3,8,2,1427,1427,1631,1632,EA,76,,184,185,,-1,0,MIA,ORD,1197,,,0,,0,,,,,
1988,3,19,6,1400,1400,1448,1454,EA,1070,,48,54,,-6,0,LGA,BOS,185,,,0,,0,,,,,
1988,1,18,1,1752,1737,1829,1743,DL,980,,97,66,,46,15,CVG,ORD,264,,,0,,0,,,,,
1988,9,9,5,750,730,836,819,PI,68,,46,49,,17,20,CHS,CLT,168,,,0,,0,,,,,
1988,7,18,1,1335,1315,1649,1626,AA,508,,134,131,,23,20,ORD,PVD,849,,,0,,0,,,,,
1988,10,4,2,2200,2200,2253,2300,HP,749,,53,60,,-7,0,PHX,LAS,256,,,0,,0,,,,,
1988,7,14,4,1505,1505,2227,2250,HP,294,,262,285,,-23,0,PHX,JFK,2153,,,0,,0,,,,,
1988,11,5,6,930,930,1010,1010,NW,1471,,40,40,,0,0,DTW,AZO,113,,,0,,0,,,,,
1988,3,14,1,1500,1500,1623,1627,AA,2031,,83,87,,-4,0,SNA,SMF,404,,,0,,0,,,,,
1988,4,9,6,720,720,736,800,CO,120,,16,40,,-24,0,OAK,SFO,11,,,0,,0,,,,,
1988,10,6,4,1047,1045,1152,1144,PI,1842,,65,59,,8,2,ISO,BWI,271,,,0,,0,,,,,
1988,1,4,1,1552,1545,1654,1632,NW,1257,,62,47,,22,7,FSD,MSP,197,,,0,,0,,,,,
1988,3,9,3,1055,1035,1158,1127,NW,1172,,63,52,,31,20,SHV,MEM,285,,,0,,0,,,,,
1988,7,28,4,700,700,759,759,DL,318,,59,59,,0,0,LAX,LAS,236,,,0,,0,,,,,
1988,12,19,1,2144,2149,2226,2234,PI,1011,,42,45,,-8,-5,BWI,RIC,121,,,0,,0,,,,,
1988,6,27,1,648,648,833,826,EA,362,,105,98,,7,0,FLL,ATL,581,,,0,,0,,,,,
1988,12,26,1,1905,1855,2020,2016,CO,756,,75,81,,4,10,EWR,PWM,284,,,0,,0,,,,,
1988,11,14,1,1706,1706,1649,1655,DL,947,,43,49,,-6,0,ATL,BHM,134,,,0,,0,,,,,
1988,1,18,1,2010,2010,2040,2044,US,687,,30,34,,-4,0,IND,SDF,111,,,0,,0,,,,,
1988,11,29,2,2219,2220,39,43,CO,1242,,80,83,,-4,-1,DEN,MCI,533,,,0,,0,,,,,
1988,4,25,1,2011,1947,2023,1935,EA,281,,72,48,,48,24,ATL,HSV,151,,,0,,0,,,,,
1988,5,15,7,1917,1907,2022,2012,DL,592,,65,65,,10,10,SHV,BHM,418,,,0,,0,,,,,
1988,7,15,5,808,801,947,948,TW,539,,99,107,,-1,7,STL,MSY,604,,,0,,0,,,,,
1988,3,13,7,1835,1835,1936,1937,DL,148,,61,62,,-1,0,CHS,ATL,259,,,0,,0,,,,,
1988,1,10,7,1115,1115,1336,1341,US,197,,81,86,,-5,0,ORD,PIT,412,,,0,,0,,,,,
1988,7,18,1,1522,1500,1619,1603,UA,1277,,57,63,,16,22,BUF,IAD,284,,,0,,0,,,,,
1988,3,11,5,725,726,746,802,UA,1421,,81,96,,-16,-1,BOI,SFO,522,,,0,,0,,,,,
1988,5,2,1,1830,1830,1933,1930,WN,782,,63,60,,3,0,PHX,SAN,304,,,0,,0,,,,,
1988,10,8,6,700,700,743,740,PI,1710,,43,40,,3,0,GSO,RIC,175,,,0,,0,,,,,
1988,1,11,1,957,950,1122,1112,UA,879,,85,82,,10,7,ORD,MCI,403,,,0,,0,,,,,
1988,10,7,5,1744,1745,1923,1935,UA,333,,219,230,,-12,-1,PHL,DEN,1557,,,0,,0,,,,,
1988,11,19,6,830,830,1433,1420,CO,120,,243,230,,13,0,SFO,IAH,1635,,,0,,0,,,,,
1988,9,15,4,1014,1015,1108,1110,NW,940,,54,55,,-2,-1,BNA,MEM,200,,,0,,0,,,,,
1988,11,30,3,1101,1100,1156,1159,US,422,,55,59,,-3,1,EWR,ROC,246,,,0,,0,,,,,
1988,12,28,3,706,655,737,726,AA,1021,,31,31,,11,11,RIC,ORF,75,,,0,,0,,,,,
1988,1,13,3,130,130,655,702,CO,552,,205,212,,-7,0,SFO,IAH,1635,,,0,,0,,,,,
1988,4,16,6,925,925,1205,1202,AA,28,,100,97,,3,0,ELP,DFW,551,,,0,,0,,,,,
1988,7,16,6,2008,2005,109,13,AA,240,,241,188,,56,3,DFW,LGA,1389,,,0,,0,,,,,
1988,2,5,5,1521,1520,1623,1621,AA,1073,,62,61,,2,1,RDU,CHS,217,,,0,,0,,,,,
1988,8,9,2,1233,1233,1321,1300,EA,523,,108,87,,21,0,ATL,MSY,425,,,0,,0,,,,,
1988,2,16,2,1140,1140,1229,1230,WN,410,,49,50,,-1,0,TUL,MCI,223,,,0,,0,,,,,
1988,6,10,5,809,809,1120,1126,EA,124,,131,137,,-6,0,SAT,ATL,874,,,0,,0,,,,,
1988,1,7,4,747,735,821,811,UA,840,,34,36,,10,12,PHX,TUS,110,,,0,,0,,,,,
1988,4,23,6,1603,1600,1810,1823,UA,129,,247,263,,-13,3,ORD,SFO,1846,,,0,,0,,,,,
1988,8,12,5,1128,1120,1200,1156,US,455,,32,36,,4,8,CLE,PIT,105,,,0,,0,,,,,
1988,6,4,6,1104,1005,1254,1209,UA,141,,230,244,,45,59,ORD,PDX,1739,,,0,,0,,,,,
1988,1,18,1,820,820,1000,941,UA,418,,100,81,,19,0,SLC,DEN,391,,,0,,0,,,,,
1988,9,7,3,1240,1240,1420,1420,AS,169,,100,100,,0,0,SJC,PDX,569,,,0,,0,,,,,
1988,3,6,7,915,915,1243,1244,CO,594,,148,149,,-1,0,SFO,DEN,967,,,0,,0,,,,,
1988,12,8,4,1025,1025,1131,1120,AS,205,,66,55,,11,0,PDX,GEG,279,,,0,,0,,,,,
1988,2,19,5,850,850,1008,958,CO,777,,78,68,,10,0,BTV,EWR,266,,,0,,0,,,,,
1988,2,20,6,2027,2022,2347,2334,TW,336,,140,132,,13,5,STL,TPA,869,,,0,,0,,,,,
1988,1,27,3,55,55,603,605,EA,718,,188,190,,-2,0,PHX,ATL,1587,,,0,,0,,,,,
1988,12,21,3,1414,1400,1619,1555,PI,1652,,125,115,,24,14,EWR,CHS,628,,,0,,0,,,,,
1988,10,2,7,1232,1232,1311,1307,EA,274,,99,95,,4,0,ATL,STL,483,,,0,,0,,,,,
1988,10,28,5,1640,1623,1906,1904,UA,976,,146,161,,2,17,SAT,ORD,1041,,,0,,0,,,,,
1988,10,9,7,911,910,1153,1147,PI,1591,,162,157,,6,1,BWI,FLL,925,,,0,,0,,,,,
1988,1,14,4,730,730,821,825,WN,3,,51,55,,-4,0,DAL,HOU,239,,,0,,0,,,,,
1988,2,26,5,1604,1600,1658,1659,US,140,,54,59,,-1,4,CLE,SYR,317,,,0,,0,,,,,
1988,8,9,2,1446,1444,1609,1608,AA,96,,83,84,,1,2,DFW,MEM,432,,,0,,0,,,,,
1988,7,10,7,1109,1103,1656,1655,AA,1112,,227,232,,1,6,SAN,ORD,1723,,,0,,0,,,,,
1988,4,25,1,9,2338,56,20,DL,529,,47,42,,36,31,ATL,AGS,143,,,0,,0,,,,,
1988,12,5,1,810,810,853,850,WN,440,,43,40,,3,0,BHM,BNA,177,,,0,,0,,,,,
1988,10,20,4,1000,1000,1251,1245,WN,861,,111,105,,6,0,LAX,ELP,714,,,0,,0,,,,,
1988,9,24,6,926,900,1149,1128,UA,1545,,143,148,,21,26,IAD,MIA,921,,,0,,0,,,,,
1988,6,11,6,900,900,1036,1029,UA,223,,156,149,,7,0,ORD,DEN,888,,,0,,0,,,,,
1988,2,19,5,1414,1415,1539,1533,PI,445,,85,78,,6,-1,DTW,BWI,408,,,0,,0,,,,,
1988,10,16,7,825,825,1005,955,EA,363,,100,90,,10,0,CAK,ATL,528,,,0,,0,,,,,
1988,3,26,6,935,859,953,918,EA,309,,78,79,,35,36,IND,MCI,451,,,0,,0,,,,,
1988,12,30,5,818,804,1053,1001,DL,893,,155,117,,52,14,CVG,MCO,756,,,0,,0,,,,,
1988,7,30,6,2004,1954,2134,2129,EA,516,,90,95,,5,10,ATL,PIT,526,,,0,,0,,,,,
1988,5,11,3,644,640,1220,1200,TW,844,,216,200,,20,4,SAN,STL,1558,,,0,,0,,,,,
1988,2,2,2,1030,1005,1305,1235,DL,1798,,95,90,,30,25,ABQ,DFW,569,,,0,,0,,,,,
1988,10,29,6,1034,1030,1140,1140,PI,1124,,66,70,,0,4,ORF,EWR,284,,,0,,0,,,,,
1988,8,30,2,1345,1345,1427,1441,CO,593,,42,56,,-14,0,AMA,MAF,228,,,0,,0,,,,,
1988,4,28,4,848,848,1116,1140,EA,237,,88,112,,-24,0,ORD,ATL,606,,,0,,0,,,,,
1988,12,10,6,1459,1500,1706,1648,PI,1058,,127,108,,18,-1,RSW,CLT,600,,,0,,0,,,,,
1988,2,23,2,859,900,856,905,UA,553,,57,65,,-9,-1,DTW,ORD,235,,,0,,0,,,,,
1988,9,21,3,1415,1415,1530,1530,CO,167,,75,75,,0,0,SLC,DEN,391,,,0,,0,,,,,
1988,8,8,1,1440,1440,1450,1445,HP,406,,70,65,,5,0,ABQ,PHX,328,,,0,,0,,,,,
1988,8,16,2,853,844,1048,1041,AA,1203,,115,117,,7,9,SFO,SEA,679,,,0,,0,,,,,
1988,6,28,2,1511,1450,1629,1616,AA,811,,78,86,,13,21,ORD,MSP,334,,,0,,0,,,,,
1988,4,16,6,2045,2045,2057,2051,AA,2021,,72,66,,6,0,CVG,ORD,264,,,0,,0,,,,,
1988,10,23,7,2215,2150,36,4,AA,817,,261,254,,32,25,ORD,ONT,1700,,,0,,0,,,,,
1988,7,12,2,738,738,1028,1001,EA,184,,170,143,,27,0,TPA,PHL,920,,,0,,0,,,,,
1988,12,18,7,1230,1230,1341,1335,PA (1),532,,71,65,,6,0,LGA,BOS,185,,,0,,0,,,,,
1988,1,13,3,1855,1855,2010,2005,PA (1),594,,75,70,,5,0,DCA,JFK,213,,,0,,0,,,,,
1988,5,15,7,735,735,807,810,AA,2094,,32,35,,-3,0,PSP,SNA,79,,,0,,0,,,,,
1988,6,2,4,730,730,1015,1000,AS,170,,165,150,,15,0,SEA,LAX,954,,,0,,0,,,,,
1988,8,29,1,753,755,859,858,AA,989,,66,63,,1,-2,PVD,EWR,160,,,0,,0,,,,,
1988,7,28,4,714,717,943,947,UA,526,,89,90,,-4,-3,DEN,MCI,533,,,0,,0,,,,,
1988,1,27,3,750,750,934,914,DL,248,,104,84,,20,0,SRQ,ATL,445,,,0,,0,,,,,
1988,7,21,4,714,712,1019,1008,TW,390,,125,116,,11,2,COS,STL,774,,,0,,0,,,,,
1988,11,17,4,1906,1855,2129,2125,UA,135,,263,270,,4,11,ORD,SFO,1846,,,0,,0,,,,,
1988,3,4,5,1220,1210,1347,1340,NW,762,,147,150,,7,10,ATL,MSP,906,,,0,,0,,,,,
1988,10,28,5,1326,1325,1840,1913,CO,66,,194,228,,-33,1,DEN,EWR,1605,,,0,,0,,,,,
1988,4,6,3,1851,1705,2108,1916,UA,232,,77,71,,112,106,ORD,CLE,316,,,0,,0,,,,,
1988,4,25,1,800,800,1032,1024,DL,1119,,152,144,,8,0,PHL,MCO,861,,,0,,0,,,,,
1988,7,10,7,1317,1317,1403,1405,PI,593,,46,48,,-2,0,CLT,CHS,168,,,0,,0,,,,,
1988,8,2,2,1115,1115,1155,1155,WN,732,,40,40,,0,0,BHM,BNA,177,,,0,,0,,,,,
1988,1,12,2,2044,2045,2133,2144,AA,844,,49,59,,-11,-1,RDU,ORF,160,,,0,,0,,,,,
1988,10,7,5,815,815,859,911,DL,353,,44,56,,-12,0,DFW,AUS,190,,,0,,0,,,,,
1988,12,21,3,700,700,829,815,CO,305,,89,75,,14,0,BUF,EWR,282,,,0,,0,,,,,
1988,11,11,5,1404,1405,1701,1713,UA,640,,117,128,,-12,-1,ORD,JFK,740,,,0,,0,,,,,
1988,5,1,7,1124,1125,1351,1350,US,197,,87,85,,1,-1,ORD,PIT,412,,,0,,0,,,,,
1988,12,30,5,2200,2200,2254,2259,EA,1150,,54,59,,-5,0,LGA,BOS,185,,,0,,0,,,,,
1988,4,2,6,1855,1855,2122,2137,CO,1735,,87,102,,-15,0,DEN,BIS,517,,,0,,0,,,,,
1988,9,6,2,1315,1315,1453,1450,NW,782,,98,95,,3,0,MSP,STL,449,,,0,,0,,,,,
1988,12,6,2,1121,1121,1243,1235,TW,540,,82,74,,8,0,LNK,STL,370,,,0,,0,,,,,
1988,8,25,4,2015,2015,2110,2110,NW,866,,55,55,,0,0,MEM,BNA,200,,,0,,0,,,,,
1988,10,30,7,1234,1230,1356,1356,US,333,,82,86,,0,4,LGA,PIT,335,,,0,,0,,,,,
1988,9,6,2,1804,1804,1938,1943,TW,572,,94,99,,-5,0,MSP,STL,449,,,0,,0,,,,,
1988,7,20,3,645,645,826,847,EA,479,,101,122,,-21,0,PHL,ATL,665,,,0,,0,,,,,
1988,10,14,5,1929,1930,2016,2035,US,2814,,47,65,,-19,-1,FAT,LAX,209,,,0,,0,,,,,
1988,11,9,3,1000,1000,1055,1101,EA,1030,,55,61,,-6,0,LGA,BOS,185,,,0,,0,,,,,
1988,1,9,6,1934,1745,2226,1939,EA,215,,292,234,,167,109,ATL,TUS,1541,,,0,,0,,,,,
1988,1,7,4,,2006,,2114,PI,432,,,68,,,,DAY,CLT,370,,,1,,0,,,,,
1988,8,13,6,900,900,1142,1137,UA,17,,342,337,,5,0,JFK,SEA,2421,,,0,,0,,,,,
